PT625_1,PT621_1,PT620_1,PT616_1,PT612_1,TE607_1,TE604_1,TE603_1,PT625_2,PT621_2,PT620_2,PT616_2,PT612_2,TE607_2,TE604_2,TE603_2,ITS1,ITS2,ITS3,ITS4,ITS5 
19.19765625,14.47977842,4.786637692,60.996875,52.69609375,224.9,220.984375,218.6,21.691551712431565,14.498588556627304,4.792855833352741,60.917636249287916,45.85054201287098,254.1159148073536,249.69162566143297,246.99750545525785,0.86,1.0,1.0,1.0,1.0
19.69609375,14.57853468,4.786637692,60.2921875,52.39960938,224.59375,221.290625,218.29375,22.2779670241643,14.597645032308701,4.792912282325852,60.213153154650605,45.53077778567074,254.03474515516058,250.2986281991427,246.9089061926894,0.86,1.0,1.0,1.0,1.0
19.4984375,14.28011905,4.685734566,60.69609375,52.0,224.9,220.984375,218.29375,22.077551672648323,14.299007772457355,4.691932521312285,60.61580928842968,45.121811069337596,254.6481671251149,250.2146111918144,247.16808951697664,0.86,1.0,1.0,1.0,1.0
20.39648438,14.378875299999999,4.685734566,60.79921875,51.896875,224.59375,221.290625,218.29375,23.118766965232147,14.39806652977036,4.691988532796626,60.71807111136031,44.970291162885346,254.56987936553443,250.8258921317878,247.42902954222959,0.86,1.0,1.0,1.0,1.0
19.39960938,14.57853468,4.786637692,60.59296875,52.0,224.2875,220.984375,218.29375,22.012187201457685,14.598167836332305,4.793083936987987,60.51136718617896,44.99707308252,254.49267251931337,250.744710154423,247.69173418832017,0.86,1.0,1.0,1.0,1.0
19.89804688,14.378875299999999,4.885393943,60.3953125,51.896875,225.096875,220.984375,218.29375,22.60185790240798,14.398413781219,4.892032374435783,60.31324539430662,44.844959628619144,255.68376704046096,251.01244722780743,247.95621139293303,0.86,1.0,1.0,1.0,1.0
20.49960938,14.28011905,4.786637692,60.59296875,52.39960938,225.38125,220.984375,218.29375,23.310166489540855,14.299697515802487,4.793200313924481,60.50989399674414,45.21546787026931,256.2816863352754,251.28198676130725,248.22246911156552,0.86,1.0,1.0,1.0,1.0
19.69609375,14.378875299999999,4.885393943,61.5984375,52.19765625,225.38125,220.984375,217.9875,22.42067162106034,14.398765723933991,4.892151951160126,61.513227842778306,44.977108818356875,256.5584353899669,251.5533368265094,248.14190148723736,0.86,1.0,1.0,1.0,1.0
20.39648438,14.378875299999999,4.786637692,61.1,52.29648438,225.38125,221.290625,218.29375,23.243160907492047,14.398943467653627,4.793318259547605,61.014724551256336,44.997619939377195,256.8370392506678,252.17549791266933,248.76035800194316,0.86,1.0,1.0,1.0,1.0
19.79921875,14.47977842,4.786637692,60.59296875,51.79804688,225.6875,221.290625,218.29375,22.587175061980243,14.50016760310457,4.79337782499973,60.5076469240122,44.50428980954264,257.46687968688997,252.4508744290742,249.032005173747,0.86,1.0,1.0,1.0,1.0
20.19882813,14.28011905,4.786637692,61.3921875,51.49726563,225.38125,220.984375,218.29375,23.068357369693775,14.30040597897259,4.793437787891016,61.30497121399261,44.1813506403534,257.399844484359,252.3783311986834,249.3054648596879,0.86,1.0,1.0,1.0,1.0
19.69609375,14.28011905,4.786637692,60.59296875,52.19765625,225.884375,220.984375,218.29375,22.519040301289806,14.30058605900995,4.793498149985434,60.50612375711138,44.71641679375765,258.2592979410783,252.65700446721013,249.58074510432718,0.86,1.0,1.0,1.0,1.0
20.29765625,14.28011905,4.786637692,60.69609375,52.19765625,226.190625,220.984375,218.29375,23.232588341381955,14.30076733527609,4.793558913050864,60.60833045793598,44.65015546783217,258.8965746872818,252.93752889585852,249.8578539700389,0.86,1.0,1.0,1.0,1.0
19.79921875,14.47977842,4.786637692,60.79921875,52.0,225.884375,220.984375,217.9875,22.687379787365217,14.50090043112093,4.793620078859086,60.71052942497499,44.4146313125112,258.83468779073036,253.2199126644093,249.7858760916147,0.86,1.0,1.0,1.0,1.0
20.19882813,14.28011905,4.786637692,61.4953125,52.0,225.884375,220.7875,218.29375,23.17126284735297,14.301133497649618,4.7936816491857925,61.404816754081956,44.347743923184,259.1252419471449,253.27831708769253,250.41758990323945,0.86,1.0,1.0,1.0,1.0
20.49960938,14.378875299999999,4.885393943,60.4984375,52.0,225.6875,220.984375,218.29375,23.542849265075116,14.400221251527334,4.892646483975804,60.40862541891501,44.2804151488712,259.1916116555602,253.79029103050323,250.70023318454037,0.86,1.0,1.0,1.0,1.0
19.59726563,14.47977842,4.685734566,61.1,52.0,225.884375,220.7875,217.9875,22.532090681241296,14.501462882131488,4.692751775159381,61.00849855586162,44.2126430520528,259.7121107132493,253.8519436950941,250.63262447482003,0.86,1.0,1.0,1.0,1.0
19.69609375,14.378875299999999,4.786637692,60.59296875,51.59609375,225.6875,220.984375,217.9875,22.67155775097756,14.400597285269132,4.793868805092295,60.501431717572956,43.80153704790326,259.78182551673467,254.3682053643851,250.91859624405075,0.86,1.0,1.0,1.0,1.0
19.4984375,14.28011905,4.786637692,61.19453125,52.0,225.38125,220.7875,218.29375,22.46978897200937,14.301880410498596,4.7939320113279456,61.101277387730974,44.0757611196032,259.72692046466216,254.43313253472326,251.55936194418499,0.86,1.0,1.0,1.0,1.0
19.19765625,14.378875299999999,4.786637692,60.996875,52.4984375,225.38125,220.984375,217.9875,22.14868770645515,14.400978265469414,4.793995631019117,60.903111628822614,44.428465912856666,260.02647698937176,254.95372175346532,251.49617216481266,0.86,1.0,1.0,1.0,1.0
20.19882813,14.378875299999999,4.786637692,60.59296875,52.09882813,225.6875,220.7875,217.9875,23.330779745087128,14.401170623980745,4.794059665964931,60.499015652761834,44.02058676591051,260.68172469366675,255.0219497792432,251.7877926852869,0.86,1.0,1.0,1.0,1.0
19.69609375,14.378875299999999,4.786637692,60.59296875,51.49726563,225.096875,220.984375,217.9875,22.77661409046466,14.401364235317264,4.794124117968418,60.49819976936214,43.44295921446892,260.30261228039507,255.54690657367155,252.08131252143156,0.86,1.0,1.0,1.0,1.0
20.89921875,14.47977842,4.685734566,60.59296875,52.39960938,225.38125,220.7875,218.29375,24.196234621836908,14.502621407502307,4.693126680231694,60.497378583649656,44.13315952507831,260.9369120251387,255.6184618895774,252.73130324455838,0.86,1.0,1.0,1.0,1.0
20.79609375,14.378875299999999,4.685734566,61.19453125,52.69609375,224.9,220.984375,217.9875,24.105207499549714,14.401755238189493,4.6931905954185495,61.097157355079645,44.31099169804923,260.6865131413793,256.14782648944856,252.67408307428377,0.86,1.0,1.0,1.0,1.0
20.5984375,14.378875299999999,4.786637692,61.4953125,52.09882813,225.096875,220.984375,217.9875,23.904378670181654,14.401952640616333,4.794319994413825,61.39661574915813,43.737239498183385,261.2237426976947,256.45120801970654,252.97335030223644,0.86,1.0,1.0,1.0,1.0
20.39648438,14.378875299999999,4.786637692,61.1,51.3984375,225.38125,220.984375,217.9875,23.698195539842104,14.402151317650636,4.7943861327564345,61.00109346880183,43.07823919863975,261.8651741155619,256.75654845375834,253.27454986834996,0.86,1.0,1.0,1.0,1.0
20.39648438,14.378875299999999,4.786637692,61.19453125,51.59609375,225.6875,220.7875,217.9875,23.726559526049158,14.402351274767307,4.794452697230461,61.094620704734865,43.17214841564737,262.5348468526231,256.8348379926824,253.5776900727164,0.86,1.0,1.0,1.0,1.0
20.29765625,14.47977842,4.786637692,61.5984375,51.79804688,225.38125,220.7875,217.9875,23.640004040004346,14.503621791276839,4.794519689662369,61.497005394287875,43.26863415453277,262.4940335434654,257.1438459542569,253.88277923321556,0.86,1.0,1.0,1.0,1.0
19.59726563,14.47977842,4.786637692,60.69609375,51.896875,225.884375,220.7875,217.9875,22.851886160456147,14.503825746301505,4.7945871118825325,60.595292568566386,43.27808919434389,263.3981760712495,257.4548363486009,254.18982568551502,0.86,1.0,1.0,1.0,1.0
20.5984375,14.47977842,4.786637692,61.69296875,51.896875,225.38125,220.7875,217.9875,24.04852757106352,14.504031007002313,4.794654965725227,61.589637466285495,43.20452184667346,263.13098770844925,257.7678176364682,254.4988377830702,0.86,1.0,1.0,1.0,1.0
20.39648438,14.28011905,4.786637692,61.1,51.896875,225.6875,220.7875,218.29375,23.841846862724907,14.304240945473301,4.794723253028638,60.996790229251026,43.130484539544376,263.81050349576117,258.0827982966286,255.16780547207003,0.86,1.0,1.0,1.0,1.0
20.79609375,14.28011905,4.685734566,61.19453125,52.0,225.38125,220.984375,218.29375,24.338815339685315,14.304445967674965,4.6937169559671075,61.09028321686635,43.1415324013128,263.7761057783965,258.63020049526233,255.48121368021003,0.86,1.0,1.0,1.0,1.0
19.89804688,14.378875299999999,4.786637692,61.4953125,52.69609375,225.884375,220.984375,217.790625,23.316531265399412,14.403578207269787,4.79486113538987,61.38966355524462,43.6429050253829,264.69130984642175,258.94948986331104,255.2070536243193,0.86,1.0,1.0,1.0,1.0
20.39648438,14.378875299999999,4.786637692,60.59296875,52.79921875,225.6875,220.984375,218.29375,23.930257258342294,14.40378727924581,4.79493073414359,60.48798899682402,43.65154193764869,264.78876625855685,259.27080595366726,256.11401936063737,0.86,1.0,1.0,1.0,1.0
20.39648438,14.378875299999999,4.885393943,61.29765625,51.49726563,225.6875,220.984375,217.9875,23.96010204347865,14.403997675525794,4.893929568955912,61.190558670597284,42.499804989191276,265.118999391874,259.5941573247905,256.0736765657652,0.86,1.0,1.0,1.0,1.0
19.59726563,14.47977842,4.685734566,60.79921875,52.09882813,225.38125,220.984375,218.29375,23.050102586733896,14.50529030262579,4.693990349120153,60.69209677012584,42.91954962420615,265.09111177600136,259.9195525531729,256.7548670586062,0.86,1.0,1.0,1.0,1.0
19.29648438,14.378875299999999,4.786637692,61.69296875,52.89804688,225.6875,220.984375,217.9875,22.724919691469026,14.404422463331379,4.795142182954565,61.58335792744464,43.499571579540316,265.78573650359493,260.24700023333867,256.71766595880325,0.86,1.0,1.0,1.0,1.0
19.69609375,14.47977842,4.786637692,61.29765625,51.79804688,225.096875,220.7875,217.9875,23.224897008557015,14.505720766700945,4.795213556280227,61.18783377867017,42.51777440886429,265.4258151478911,260.3443613420444,257.04270607733184,0.86,1.0,1.0,1.0,1.0
19.59726563,14.47977842,4.786637692,61.19453125,52.4984375,225.38125,220.7875,217.790625,23.137767519227022,14.505938030131079,4.795285377912686,61.083975340011555,43.01390936941831,266.09931528967013,260.6756443782171,257.1373447836025,0.86,1.0,1.0,1.0,1.0
19.89804688,14.47977842,4.786637692,61.3921875,51.896875,225.38125,220.7875,217.9875,23.522932212333256,14.506156655374875,4.79535764972528,61.28034755845665,42.442669664373994,266.439610764498,261.00900390634365,257.6989197261353,0.86,1.0,1.0,1.0,1.0
19.69609375,14.378875299999999,4.685734566,60.79921875,51.896875,225.38125,220.7875,217.9875,23.314113164826974,14.405288176918182,4.694341896391344,60.68753530828008,42.3638222179554,266.7820347742892,261.3444485853565,258.0301103368642,0.86,1.0,1.0,1.0,1.0
20.49960938,14.47977842,4.786637692,60.2921875,51.49726563,225.6875,220.7875,217.9875,24.29656804471445,14.506598014030219,4.795503551403751,60.18051369222195,41.95888929714667,267.4895701154815,261.6819870922044,258.3633682217603,0.86,1.0,1.0,1.0,1.0
19.79921875,14.47977842,4.786637692,61.3921875,52.0,225.6875,220.984375,217.790625,23.496907806898978,14.506820758834685,4.795577185035829,61.277531854863575,42.2885142395456,267.8367488954337,262.2552713672195,258.46505872015314,0.86,1.0,1.0,1.0,1.0
20.39648438,14.47977842,4.786637692,60.4984375,52.0,225.884375,220.7875,217.790625,24.237289656131765,14.507044888238658,4.7956512763804495,60.38451457405911,42.208024547863204,268.4200337504089,262.3633803872818,258.80217218664484,0.86,1.0,1.0,1.0,1.0
20.69726563,14.57853468,4.786637692,60.4984375,52.69609375,225.884375,220.7875,217.790625,24.62694577543158,14.606214171245668,4.795725827330478,60.383572322674944,42.690965678829954,268.7718442661864,262.7072526194901,259.14137684439396,0.86,1.0,1.0,1.0,1.0
20.39648438,14.378875299999999,4.786637692,61.29765625,52.0,225.884375,220.984375,217.790625,24.301020562747034,14.406401043079091,4.795800839782684,61.180313029331835,42.045545216511194,269.12583263911785,263.2878167075968,259.482681323659,0.86,1.0,1.0,1.0,1.0
19.69609375,14.28011905,4.685734566,61.29765625,51.896875,225.884375,220.7875,217.790625,23.497609740946867,14.30768091156009,4.694778437900733,61.179346485942375,41.8803304660022,269.48200783862006,263.40139199831475,259.82609427247,0.86,1.0,1.0,1.0,1.0
21.2,14.57853468,4.885393943,61.19453125,52.09882813,225.884375,220.984375,217.790625,25.32541718157304,14.606903801439167,4.894900682675098,61.075449660076856,41.960648851352694,269.8403788525419,263.9868626171783,260.17162435662885,0.86,1.0,1.0,1.0,1.0
19.79921875,14.378875299999999,4.885393943,60.3953125,52.29648438,226.190625,220.7875,217.9875,23.68365588947889,14.407085421795465,4.894978667484735,60.27682206970187,42.03636206129238,270.5672883141493,264.1041164666318,260.75478044848506,0.86,1.0,1.0,1.0,1.0
19.59726563,14.47977842,4.885393943,61.1,52.59726563,226.190625,220.7875,217.9875,23.473556186484593,14.508419062735136,4.895057131101594,60.97914571477837,42.19365688642241,270.93056985795255,264.4587201282666,261.1048870699678,0.86,1.0,1.0,1.0,1.0
20.29765625,14.47977842,4.786637692,60.89375,52.09882813,225.884375,220.7875,217.9875,24.34528185724494,14.50865304532529,4.796182891236855,60.77231967386509,41.709621206346384,270.92875693579714,264.8154965210068,261.45713886824655,0.86,1.0,1.0,1.0,1.0
20.99804688,14.57853468,4.786637692,61.89921875,52.39960938,226.496875,220.7875,217.9875,25.219478580130975,14.607843257503097,4.796260712753086,61.774777021806,41.86523095064713,272.03163799818617,265.174454501964,261.81154458810795,0.86,1.0,1.0,1.0,1.0
19.996875,14.47977842,4.786637692,62.096875,51.896875,225.884375,220.7875,217.790625,24.049741313100185,14.509125308541122,4.796339009158268,61.97102016876447,41.378676709383534,271.66548700341,265.5356029462657,261.93133635472594,0.86,1.0,1.0,1.0,1.0
20.5984375,14.47977842,4.786637692,61.1,52.0,225.6875,220.7875,217.484375,24.807124127402165,14.509363600819661,4.796417782380418,60.975160068362335,41.3753249670072,271.8001220482416,265.8989507470557,261.92092902170276,0.86,1.0,1.0,1.0,1.0
20.19882813,14.47977842,4.786637692,60.69609375,52.39960938,225.096875,220.7875,217.9875,24.359309337192467,14.509603341333554,4.796497034351464,60.57107414204472,41.60652828209592,271.46151121591555,266.26450681549426,262.88777299187024,0.86,1.0,1.0,1.0,1.0
20.1,14.47977842,4.786637692,61.1,52.29648438,225.096875,220.48125,217.790625,24.27360620335494,14.509844535938765,4.7965767670072355,60.973130677102,41.43753255800882,271.8364627540205,266.2624396877339,263.0131276633109,0.86,1.0,1.0,1.0,1.0
20.29765625,14.378875299999999,4.786637692,60.19765625,52.29648438,225.096875,220.48125,217.484375,24.546319366156276,14.408972862194611,4.7966569822874705,60.0716517701535,41.34989322911534,272.2136838864713,266.63192587810937,263.00775124708764,0.86,1.0,1.0,1.0,1.0
20.29765625,14.378875299999999,4.786637692,60.2921875,52.89804688,225.6875,220.48125,217.790625,24.580540000481346,14.409215281431386,4.796737682135811,60.16496865909332,41.736354977046794,273.30843290631816,267.0036440774352,263.7452868255335,0.86,1.0,1.0,1.0,1.0
20.39648438,14.47977842,4.786637692,61.29765625,51.896875,225.096875,220.48125,217.790625,24.734815810335583,14.510576903039253,4.796818868499806,61.167276159117264,40.85841171612809,272.97497151355316,267.3776032564761,264.11468242415157,0.86,1.0,1.0,1.0,1.0
20.19882813,14.378875299999999,4.885393943,61.4953125,51.49726563,225.096875,220.7875,217.484375,24.529583526492242,14.40970451018991,4.895868533925013,61.36346269428141,40.455928994213835,273.3590563436753,268.1257243241569,264.1143886137647,0.86,1.0,1.0,1.0,1.0
19.19765625,14.47977842,4.786637692,61.4953125,52.4984375,225.096875,220.48125,217.790625,23.34670794491827,14.511072526120659,4.796982708584487,61.3624070936134,41.152326899132476,273.7454474391255,268.1322805267185,264.8601500517135,0.86,1.0,1.0,1.0,1.0
19.996875,14.378875299999999,4.786637692,61.19453125,51.896875,224.9,220.7875,217.9875,24.353187537766065,14.410199631801024,4.797065366219798,61.061219168123664,40.59115812006859,273.89438986059514,268.88598310958713,265.4760040450711,0.86,1.0,1.0,1.0,1.0
20.5984375,14.47977842,4.786637692,61.19453125,52.09882813,225.096875,220.48125,217.790625,25.121583191939784,14.511574107114942,4.79714851820002,61.0601561157726,40.65861136543615,274.52518529903887,268.8960298147796,265.61457898746255,0.86,1.0,1.0,1.0,1.0
19.79921875,14.47977842,4.786637692,60.996875,52.19765625,224.9,220.7875,217.484375,24.181466405039725,14.51182714668349,4.797232166492228,60.861867949566005,40.64452076579651,274.6781003413801,269.65536273509315,265.62114263642655,0.86,1.0,1.0,1.0,1.0
19.4984375,14.47977842,4.685734566,60.59296875,52.29648438,225.38125,220.48125,217.9875,23.848389154311317,14.51208169357879,4.696188079942866,60.45779049038114,40.62954036238593,275.662075901473,269.66892353446275,266.61883706196653,0.86,1.0,1.0,1.0,1.0
20.69726563,14.47977842,4.786637692,61.19453125,52.29648438,224.9,220.7875,217.790625,25.351267648051067,14.512337753774958,4.79740095990045,61.056928787422336,40.53705933359613,275.4711755635271,270.43393585919176,266.7631813937985,0.86,1.0,1.0,1.0,1.0
20.1,14.28011905,4.786637692,60.2921875,51.59609375,225.38125,220.7875,217.484375,24.655456149615365,14.312483456041575,4.797486108970151,60.155541521731024,39.902375214200596,276.46156847365654,270.826692767821,266.7749488079106,0.86,1.0,1.0,1.0,1.0
19.09882813,14.28011905,4.786637692,60.89375,51.59609375,225.6875,220.48125,217.790625,23.4615549975675,14.312738988054544,4.797571762259211,60.75465099487588,39.81004787679404,277.24107769713277,270.8455690368804,267.54032716624585,0.86,1.0,1.0,1.0,1.0
19.79921875,14.28011905,4.786637692,61.4953125,51.69921875,225.38125,220.7875,217.790625,24.35757377118894,14.31299603024688,4.797657921754237,61.35373243562803,39.79655752097511,277.2705576333802,271.6191930050966,267.9323503666449,0.86,1.0,1.0,1.0,1.0
20.29765625,14.378875299999999,4.786637692,60.4984375,51.69921875,224.9,220.48125,217.9875,25.00751734382259,14.412239992215829,4.797744589445746,60.358057136125076,39.70295001963127,277.0857177476193,271.64164253509244,268.5692436527753,0.86,1.0,1.0,1.0,1.0
21.39765625,14.47977842,4.786637692,60.89375,52.09882813,224.9,220.7875,217.790625,26.40173199838608,14.513640964190335,4.797831767328155,60.751343311135045,39.914947834013496,277.49532271493655,272.4210696483951,268.723342679692,0.86,1.0,1.0,1.0,1.0
19.89804688,14.378875299999999,4.786637692,61.19453125,51.69921875,225.096875,220.7875,217.790625,24.58787534120568,14.412765288815859,4.797919457399791,61.050300081957644,39.51407972715695,278.1506112420496,272.8255471321138,269.12232995921426,0.86,1.0,1.0,1.0,1.0
19.89804688,14.47977842,4.786637692,61.29765625,51.59609375,225.096875,220.48125,217.9875,24.624541842307067,14.5141730518803,4.798007661662886,61.15205248033653,39.340183476252655,278.56540144054907,272.85340108059717,269.767296620718,0.86,1.0,1.0,1.0,1.0
19.0,14.378875299999999,4.786637692,60.3953125,51.3984375,225.096875,220.7875,217.484375,23.5483933892006,14.413296763872976,4.798096382123574,60.250732689413844,39.09421048209262,278.98261911472184,273.6416266009541,269.54776939496975,0.86,1.0,1.0,1.0,1.0
20.1,14.47977842,4.786637692,61.4953125,52.0,225.6875,220.48125,217.484375,24.9491944377816,14.514711385658995,4.7981856207919025,61.34695293416684,39.454820359968,280.1353890386485,273.6731132405539,269.9532317937516,0.86,1.0,1.0,1.0,1.0
20.49960938,14.378875299999999,4.786637692,61.1,52.19765625,225.096875,220.7875,217.790625,25.483651768718776,14.41383446564499,4.798275379681817,60.951448393817785,39.50691046459072,279.82437471824744,274.4672671848734,270.7417660068417,0.86,1.0,1.0,1.0,1.0
19.996875,14.28011905,4.786637692,60.996875,51.79804688,225.096875,220.48125,217.790625,24.89640451134974,14.31510744929292,4.798365660811173,60.84742365364583,39.10676090062386,280.2489316076001,274.50241036002024,271.1525425237533,0.86,1.0,1.0,1.0,1.0
18.59609375,14.28011905,4.786637692,60.89375,52.19765625,224.59375,220.7875,217.790625,23.187689087011744,14.315378351724025,4.798456466201733,60.74339613412257,39.30943798962251,280.04860138361283,275.3025432719495,271.5657044139158,0.86,1.0,1.0,1.0,1.0
20.29765625,14.47977842,4.786637692,60.79921875,51.79804688,225.096875,220.7875,217.484375,25.348116522779982,14.515806986435532,4.798547797879165,60.64793821044858,38.909663376360996,281.1054510992441,275.7238179542668,271.5988098076091,0.86,1.0,1.0,1.0,1.0
19.4984375,14.378875299999999,4.786637692,60.996875,51.69921875,225.096875,220.7875,217.484375,24.387455564677545,14.41492874330357,4.7986396578730375,60.84393206610395,38.73621007822998,281.5374327717426,276.14752953852036,272.0161823902129,0.86,1.0,1.0,1.0,1.0
19.69609375,14.47977842,4.786637692,60.89375,51.59609375,224.9,220.7875,217.790625,24.67268878853263,14.516364351382473,4.798732048216832,60.73989028650851,38.55935319509101,281.72528923614556,276.57368740429297,272.8195945800174,0.86,1.0,1.0,1.0,1.0
20.89921875,14.378875299999999,4.885393943,60.69609375,52.29648438,225.096875,220.7875,217.790625,26.220377882762055,14.415485416644403,4.8978326656660975,60.54155516296273,38.981253853979254,282.4088877833701,277.0023009491839,273.24239030815085,0.86,1.0,1.0,1.0,1.0
20.29765625,14.28011905,4.786637692,60.59296875,52.29648438,225.096875,220.7875,217.484375,25.505281644882075,14.316756536461877,4.798918428107628,60.43750967683051,38.879147089132154,282.8483803029138,277.4333795888085,273.2827952851034,0.86,1.0,1.0,1.0,1.0
19.69609375,14.378875299999999,4.885393943,60.89375,51.3984375,225.38125,220.7875,217.790625,24.78805710288331,14.416048511608661,4.898023983879123,60.73632348317118,38.11057628917167,283.6482891395264,277.8669327567985,274.0952859737808,0.86,1.0,1.0,1.0,1.0
20.19882813,14.378875299999999,4.786637692,61.19453125,52.0,225.38125,220.48125,217.484375,25.460652696260674,14.416332482566133,4.7991069538975,61.035118592107324,38.453923183832,284.09339856584546,277.91694132739883,274.13937596281323,0.86,1.0,1.0,1.0,1.0
19.89804688,14.47977842,4.786637692,60.3953125,51.896875,224.9,220.48125,217.790625,25.121039209194095,14.517786055660014,4.799202026629786,60.236782240317154,38.27458424609738,283.93348112102507,278.35486364791024,274.9579827113106,0.86,1.0,1.0,1.0,1.0
19.996875,14.378875299999999,4.786637692,61.89921875,52.39960938,224.59375,220.48125,217.790625,25.285753203109582,14.416905302267553,4.799297641994888,61.73550445522325,38.540686328206235,283.99548096694576,278.7952854340043,275.3930298459629,0.86,1.0,1.0,1.0,1.0
20.29765625,14.57853468,4.786637692,60.996875,51.896875,224.090625,220.48125,217.790625,25.706863163412503,14.617385623974616,4.7993938020536255,60.83432188850637,38.06666073403003,283.80946854780757,279.23821617819266,275.83055532084336,0.86,1.0,1.0,1.0,0.91
20.69726563,14.378875299999999,4.786637692,61.19453125,51.896875,224.2875,220.7875,217.790625,26.25478182371114,14.41748466693554,4.799490508870727,61.030215052649034,37.961810901607656,284.51194875473084,280.07214796047543,276.27056853039426,0.86,1.0,1.0,1.0,0.91
20.5984375,14.28011905,4.786637692,60.59296875,51.69921875,224.59375,220.48125,217.790625,26.171269130078155,14.318753387737084,4.799587764514822,60.429036697964335,37.71218495191072,285.35676437513723,280.1316426008548,276.7130788868295,0.86,1.0,1.0,1.0,0.91
19.59726563,14.378875299999999,4.685734566,60.59296875,51.59609375,224.2875,220.7875,217.790625,24.93927746105771,14.418070626235878,4.698507393577766,60.42779858695138,37.53153247636364,285.42595171972374,280.97188793543336,277.1580958201347,0.86,1.0,1.0,1.0,0.91
19.996875,14.378875299999999,4.786637692,61.69296875,52.29648438,224.090625,220.48125,217.484375,25.48890733001666,14.41836609444507,4.799783930578048,61.52353238611329,37.93354102204176,285.6358893152312,281.03521921581427,277.2152688908438,0.86,1.0,1.0,1.0,0.91
19.79921875,14.28011905,4.786637692,60.89375,51.59609375,224.2875,220.48125,217.484375,25.277880423329687,14.319633710612464,4.799882845153973,60.72525029378289,37.318886912146844,286.35031902193396,281.49083776784164,277.6646944815735,0.86,1.0,1.0,1.0,0.91
20.5984375,14.47977842,4.786637692,60.996875,52.59726563,224.2875,220.48125,217.790625,26.3410576656095,14.520146466143428,4.799982316870477,60.82682235187358,37.93372048184216,286.8164136806683,281.9490226108492,278.50828064770127,0.86,1.0,1.0,1.0,0.91
19.996875,14.47977842,4.786637692,61.4953125,52.0,224.090625,220.48125,217.790625,25.613575470443585,14.52044906391988,4.800082347815721,61.32258513602496,37.394296635696,287.03295568214395,282.4097833632875,278.96341854377636,0.86,1.0,1.0,1.0,0.91
19.59726563,14.47977842,4.786637692,60.89375,51.79804688,224.2875,220.48125,217.484375,25.14290834965681,14.52075335971516,4.800182940081774,60.72143260239166,37.14021312931699,287.756473935882,282.8731296615981,279.02819767552404,0.86,1.0,1.0,1.0,0.91
21.096875,14.28011905,4.786637692,60.09453125,51.79804688,224.59375,220.48125,217.484375,27.111461708799013,14.320830773531657,4.800284095764605,59.92320551150662,37.0307486755884,288.62401910996664,283.3390711602141,279.48780589895824,0.86,1.0,1.0,1.0,0.91
19.996875,14.378875299999999,4.786637692,61.19453125,51.59609375,224.9,220.7875,217.484375,25.74035412002792,14.42017413797095,4.800385816964097,61.01876903090613,36.776723867049384,289.4955157540506,284.20182829945503,279.9499835885831,0.86,1.0,1.0,1.0,0.91
19.09882813,14.47977842,4.786637692,61.79609375,52.0,224.59375,220.7875,217.790625,24.625184821518562,14.52167649867708,4.800488105784032,61.61728316859653,36.9534984029952,289.5812541933134,284.67364367978263,280.80960551683023,0.86,1.0,1.0,1.0,0.91
19.89804688,14.28011905,4.786637692,60.89375,52.4984375,224.9,220.7875,217.484375,25.698420437780932,14.321746263685396,4.8005909643321,60.71624187597947,37.1948978844669,290.45939992563393,285.14808697679365,280.8820856189486,0.86,1.0,1.0,1.0,0.91
20.89921875,14.47977842,4.786637692,61.1,52.19765625,224.9,220.48125,217.9875,27.036597928247,14.522300531301665,4.8006943947199,60.920570389603256,36.86900629163519,290.94536723114356,285.2289828760852,282.00290457669587,0.86,1.0,1.0,1.0,0.91
20.1,14.17921592,4.786637692,60.996875,52.09882813,224.2875,220.196875,217.790625,26.04634961490186,14.221163469813684,4.800798399062935,60.8164228884744,36.685999941559025,290.64033031105976,285.33954180889765,282.2214309252729,0.86,1.0,1.0,1.0,0.91
20.39648438,14.378875299999999,4.786637692,61.29765625,51.29960938,224.2875,220.196875,217.790625,26.475108499823516,14.421727674255349,4.800902979480611,61.114975056109905,36.01113921498656,291.13036281275873,285.8206369458204,282.6972687887978,0.86,1.0,1.0,1.0,0.91
21.29882813,14.28011905,4.786637692,61.29765625,52.29648438,224.9,220.196875,217.484375,27.693163386809236,14.32299083062357,4.801008138096242,61.11362839545008,36.59603119839073,292.41948935776486,286.30439193275043,282.7775450457654,0.86,1.0,1.0,1.0,0.91
19.996875,14.378875299999999,4.786637692,60.69609375,52.19765625,225.096875,220.196875,217.790625,26.044511802479153,14.422361202393517,4.801113877037048,60.512531103171824,36.41156632641664,293.1727191192962,286.79081655541313,283.65684654636345,0.86,1.0,1.0,1.0,0.91
19.4984375,14.28011905,4.786637692,60.79921875,51.59609375,224.9,220.48125,217.484375,25.438642474673273,14.32362347655712,4.801220198434158,60.61399374329113,35.87732793774153,293.4158540936431,287.65093054861734,283.7410566591692,0.86,1.0,1.0,1.0,0.91
20.39648438,14.47977842,4.786637692,60.69609375,51.59609375,223.784375,220.196875,217.2,26.6558336415849,14.524214504509747,4.801327104422601,60.50982731186438,35.76209190449531,292.46015933193144,287.7717139406779,283.8551467540819,0.86,1.0,1.0,1.0,0.91
